Payment Date,Brand,Product Line,Total Revenue,Average Receipt
2019-12-30,HUB,Other,1079.04,18.930526
2019-12-30,HUB,Hub Shared,6578.81,117.47875
2019-12-30,HUB,Domain Registration,1209.24,16.1232
2019-12-30,IMH,Other,10605.01,25.250024
2019-12-30,IMH,Business Class,36392.48,125.49131
2019-12-30,IMH,Reseller,6054.02,104.379655
2019-12-30,IMH,VPS,26572.98,235.159115
2019-12-30,IMH,Dedicated,21653.78,902.240833
2019-12-30,IMH,Domain Registration,6793.61,15.581674
2019-12-30,IMH,Your Web Layout,1799,1799
2019-12-30,IMH,Managed Hosting,160,4.848485
2019-12-30,IMH,WordPress,4391.95,133.089394
2019-12-31,HUB,Other,1214.32,19.585806
2019-12-31,HUB,Hub Shared,6226.17,115.299444
2019-12-31,HUB,Domain Registration,1533.99,18.707195
2019-12-31,HUB,Your Web Layout,99,99
2019-12-31,IMH,Other,8465.7,20.0609
2019-12-31,IMH,Business Class,35228.62,121.478
2019-12-31,IMH,Reseller,2617.15,100.659615
2019-12-31,IMH,VPS,21321.99,193.836273
2019-12-31,IMH,Dedicated,7322.22,523.015714
2019-12-31,IMH,Domain Registration,6508.83,15.875195
2019-12-31,IMH,Your Web Layout,2260.2,1130.1
2019-12-31,IMH,Managed Hosting,99,2.414634
2019-12-31,IMH,WordPress,5021.03,128.744359
2020-01-01,HUB,Other,591.95,15.577632
2020-01-01,HUB,Hub Shared,4983.22,95.831154
2020-01-01,HUB,Domain Registration,905.43,15.610862
2020-01-01,HUB,Your Web Layout,268.85,67.2125
2020-01-01,IMH,Other,9484.63,18.707357
2020-01-01,IMH,Business Class,25361.49,95.703736
2020-01-01,IMH,Reseller,7113.94,48.725616
2020-01-01,IMH,VPS,27542.54,95.967038
2020-01-01,IMH,Dedicated,32352.75,385.151786
2020-01-01,IMH,Domain Registration,6164,16.306878
2020-01-01,IMH,Your Web Layout,841.34,52.58375
2020-01-01,IMH,Managed Hosting,450,26.470588
2020-01-01,IMH,WordPress,2258.2,107.533333
2020-01-02,HUB,Other,1217.76,19.329524
2020-01-02,HUB,Hub Shared,6990.53,98.458169
2020-01-02,HUB,Domain Registration,1217.19,15.027037
2020-01-02,HUB,Your Web Layout,182.87,36.574
2020-01-02,IMH,Other,12869.55,22.036901
2020-01-02,IMH,Business Class,36311.1,113.118692
2020-01-02,IMH,Reseller,8914.32,63.222128
2020-01-02,IMH,VPS,41311.23,150.222655
2020-01-02,IMH,Dedicated,42085.94,452.536989
2020-01-02,IMH,Domain Registration,7412.17,15.8042
2020-01-02,IMH,Your Web Layout,1378.22,62.646364
2020-01-02,IMH,Managed Hosting,519,17.896552
2020-01-02,IMH,WordPress,5105.85,110.996739
2020-01-03,HUB,Other,1111.74,17.370938
2020-01-03,HUB,Hub Shared,8071.8,110.572603
2020-01-03,HUB,Domain Registration,1179.25,16.846429
2020-01-03,HUB,Your Web Layout,128,128
2020-01-03,IMH,Other,10202.87,20.611859
2020-01-03,IMH,Business Class,36417.13,112.398549
2020-01-03,IMH,Reseller,5919.21,50.591538
2020-01-03,IMH,VPS,35236.6,146.209959
2020-01-03,IMH,Dedicated,23322.65,402.114655
2020-01-03,IMH,Domain Registration,7379.28,16.508456
2020-01-03,IMH,Your Web Layout,537.79,67.22375
2020-01-03,IMH,Managed Hosting,66,1.941176
2020-01-03,IMH,WordPress,3854.83,107.078611
2020-01-04,HUB,Other,771.62,17.536818
2020-01-04,HUB,Hub Shared,5213.37,110.922766
2020-01-04,HUB,Domain Registration,1060.33,17.102097
2020-01-04,HUB,Your Web Layout,119.9,59.95
2020-01-04,IMH,Other,9035.19,21.667122
2020-01-04,IMH,Business Class,37938.37,114.964758
2020-01-04,IMH,Reseller,6222.17,61.605644
2020-01-04,IMH,VPS,27558.29,158.380977
2020-01-04,IMH,Dedicated,18034.9,375.727083
2020-01-04,IMH,Domain Registration,6023.15,16.547115
2020-01-04,IMH,Your Web Layout,687.55,62.504545
2020-01-04,IMH,Managed Hosting,770,40.526316
2020-01-04,IMH,WordPress,4456.91,143.77129
2020-01-05,HUB,Other,964.7,19.294
2020-01-05,HUB,Hub Shared,7402.83,134.596909
2020-01-05,HUB,Domain Registration,1060.33,17.102097
2020-01-05,HUB,Your Web Layout,69.95,69.95
2020-01-05,IMH,Other,8927.38,21.205178
2020-01-05,IMH,Business Class,39048.64,119.781104
2020-01-05,IMH,Reseller,5479.53,57.679263
2020-01-05,IMH,VPS,25940.79,144.920615
2020-01-05,IMH,Dedicated,16654.34,406.203415
2020-01-05,IMH,Domain Registration,6468.86,16.17215
2020-01-05,IMH,Your Web Layout,830.15,69.179167
2020-01-05,IMH,Managed Hosting,576,28.8
2020-01-05,IMH,WordPress,2899.7,120.820833
2020-01-06,HUB,Other,943.31,22.459762
2020-01-06,HUB,Hub Shared,5994.76,108.995636
2020-01-06,HUB,Domain Registration,949.36,16.090847
2020-01-06,IMH,Other,11896.72,21.435532
2020-01-06,IMH,Business Class,46495.61,106.88646
2020-01-06,IMH,Reseller,7457.87,69.054352
2020-01-06,IMH,VPS,33462.65,146.125109
2020-01-06,IMH,Dedicated,23840.24,449.815849
2020-01-06,IMH,Domain Registration,8056.86,16.11372
2020-01-06,IMH,Your Web Layout,3183.72,187.277647
2020-01-06,IMH,Managed Hosting,465,13.285714
2020-01-06,IMH,WordPress,4276.05,118.779167
2020-01-07,HUB,Other,1113.44,17.673651
2020-01-07,HUB,Hub Shared,7854.37,102.004805
2020-01-07,HUB,Domain Registration,1213.19,17.087183
2020-01-07,IMH,Other,11081.07,21.187514
2020-01-07,IMH,Business Class,39315.36,108.009231
2020-01-07,IMH,Reseller,6641.64,67.087273
2020-01-07,IMH,VPS,39002.36,183.973396
2020-01-07,IMH,Dedicated,21560.55,385.009821
2020-01-07,IMH,Domain Registration,8393.62,16.361832
2020-01-07,IMH,Your Web Layout,618.69,56.244545
2020-01-07,IMH,Managed Hosting,330,7.857143
2020-01-07,IMH,WordPress,5840.25,135.819767
2020-01-08,HUB,Other,965.98,16.654828
2020-01-08,HUB,Hub Shared,8975.75,103.16954
2020-01-08,HUB,Domain Registration,1439.09,18.935395
2020-01-08,HUB,Your Web Layout,148.95,74.475
2020-01-08,IMH,Other,10564.28,19.455396
2020-01-08,IMH,Business Class,41438.17,107.63161
2020-01-08,IMH,Reseller,7974.19,74.52514
2020-01-08,IMH,VPS,31623.98,147.088279
2020-01-08,IMH,Dedicated,27966.7,388.426389
2020-01-08,IMH,Domain Registration,8143.76,16.385835
2020-01-08,IMH,Your Web Layout,488.74,61.0925
2020-01-08,IMH,Managed Hosting,515,24.52381
2020-01-08,IMH,WordPress,7637.96,162.509787
2020-01-09,HUB,Other,940.06,17.408519
2020-01-09,HUB,Hub Shared,5874.2,108.781481
2020-01-09,HUB,Domain Registration,1523.99,21.166528
2020-01-09,HUB,Your Web Layout,99.94,49.97
2020-01-09,IMH,Other,12392.27,21.551774
2020-01-09,IMH,Business Class,42980.96,110.20759
2020-01-09,IMH,Reseller,7470.88,72.532816
2020-01-09,IMH,VPS,33707.06,146.552435
2020-01-09,IMH,Dedicated,20356.53,407.1306
2020-01-09,IMH,Domain Registration,8723.33,16.274869
2020-01-09,IMH,Your Web Layout,2875.45,479.241667
2020-01-09,IMH,Managed Hosting,510,18.888889
2020-01-09,IMH,WordPress,4482.37,89.6474
2020-01-10,HUB,Other,852.39,16.392115
2020-01-10,HUB,Hub Shared,5169.47,107.697292
2020-01-10,HUB,Domain Registration,1281.15,18.840441
2020-01-10,HUB,Your Web Layout,218.9,72.966667
2020-01-10,IMH,Other,10173.28,20.065641
2020-01-10,IMH,Business Class,34760.36,113.225928
2020-01-10,IMH,Reseller,5109.15,64.672785
2020-01-10,IMH,VPS,26939.51,144.061551
2020-01-10,IMH,Dedicated,23636.3,562.769048
2020-01-10,IMH,Domain Registration,6976.51,16.186798
2020-01-10,IMH,Your Web Layout,593.08,74.135
2020-01-10,IMH,Managed Hosting,435,17.4
2020-01-10,IMH,WordPress,5601.81,103.737222
2020-01-11,HUB,Other,914.31,19.453404
2020-01-11,HUB,Hub Shared,7378.21,119.003387
2020-01-11,HUB,Domain Registration,1202.24,18.215758
2020-01-11,HUB,Your Web Layout,99.94,49.97
2020-01-11,IMH,Other,11397.6,25.786425
2020-01-11,IMH,Business Class,32377.69,113.60593
2020-01-11,IMH,Reseller,5964.25,58.473039
2020-01-11,IMH,VPS,29718.79,173.794094
2020-01-11,IMH,Dedicated,16740.46,408.303902
2020-01-11,IMH,Domain Registration,6058.07,17.161671
2020-01-11,IMH,Your Web Layout,642.8,64.28
2020-01-11,IMH,Managed Hosting,260,13.684211
2020-01-11,IMH,WordPress,3536.77,147.365417
2020-01-12,HUB,Other,716.71,18.377179
2020-01-12,HUB,Hub Shared,5523.68,108.307451
2020-01-12,HUB,Domain Registration,806.45,16.801042
2020-01-12,HUB,Your Web Layout,219.89,54.9725
2020-01-12,IMH,Other,9923.87,21.295858
2020-01-12,IMH,Business Class,37391.39,124.637967
2020-01-12,IMH,Reseller,4501.75,69.257692
2020-01-12,IMH,VPS,27131.91,161.499464
2020-01-12,IMH,Dedicated,18700.29,505.413243
2020-01-12,IMH,Domain Registration,7002.58,17.683283
2020-01-12,IMH,Your Web Layout,516.25,73.75
2020-01-12,IMH,Managed Hosting,80,5
2020-01-12,IMH,WordPress,3751.94,156.330833
2020-01-13,HUB,Other,1156.47,16.521
2020-01-13,HUB,Hub Shared,8249.81,100.607439
2020-01-13,HUB,Domain Registration,1442.05,17.374096
2020-01-13,HUB,Your Web Layout,-1024,-128
2020-01-13,IMH,Other,11792.91,19.720585
2020-01-13,IMH,Business Class,48151.41,116.307754
2020-01-13,IMH,Reseller,7437.27,78.287053
2020-01-13,IMH,VPS,32013.01,165.015515
2020-01-13,IMH,Dedicated,17390.71,445.915641
2020-01-13,IMH,Domain Registration,8994.17,16.264322
2020-01-13,IMH,Your Web Layout,2266.98,323.854286
2020-01-13,IMH,Managed Hosting,380,12.258065
2020-01-13,IMH,WordPress,6973.73,148.377234
2020-01-14,HUB,Other,913.6,17.913725
2020-01-14,HUB,Hub Shared,6292,103.147541
2020-01-14,HUB,Domain Registration,1362.1,19.184507
2020-01-14,IMH,Other,13731.74,23.757336
2020-01-14,IMH,Business Class,41208.99,111.075445
2020-01-14,IMH,Reseller,5260.48,50.581538
2020-01-14,IMH,VPS,33783.52,170.623838
2020-01-14,IMH,Dedicated,29714.62,582.639608
2020-01-14,IMH,Domain Registration,8517.45,15.861173
2020-01-14,IMH,Your Web Layout,949.61,67.829286
2020-01-14,IMH,Managed Hosting,560,14.736842
2020-01-14,IMH,WordPress,3894.57,90.571395
2020-01-15,HUB,Other,1124.56,20.446545
2020-01-15,HUB,Hub Shared,7515.08,110.515882
2020-01-15,HUB,Domain Registration,1362.95,17.700649
2020-01-15,HUB,Your Web Layout,119.9,59.95
2020-01-15,IMH,Other,12280.09,20.638807
2020-01-15,IMH,Business Class,42927.95,117.933929
2020-01-15,IMH,Reseller,7735.24,71.622593
2020-01-15,IMH,VPS,36942.73,183.794677
2020-01-15,IMH,Dedicated,26533.49,414.585781
2020-01-15,IMH,Domain Registration,8351.67,16.636793
2020-01-15,IMH,Your Web Layout,1249.13,73.478235
2020-01-15,IMH,Managed Hosting,444,18.5
2020-01-15,IMH,WordPress,7465.36,146.379608
2020-01-16,HUB,Other,1435.06,19.931389
2020-01-16,HUB,Hub Shared,8909.58,123.744167
2020-01-16,HUB,Domain Registration,1332.26,16.247073
2020-01-16,IMH,Other,11761.92,20.928683
2020-01-16,IMH,Business Class,41193.73,118.372787
2020-01-16,IMH,Reseller,10315.55,101.132843
2020-01-16,IMH,VPS,37569.23,178.901095
2020-01-16,IMH,Dedicated,27728.89,513.497963
2020-01-16,IMH,Domain Registration,7455.07,16.678009
2020-01-16,IMH,Your Web Layout,686.49,45.766
2020-01-16,IMH,Managed Hosting,774,23.454545
2020-01-16,IMH,WordPress,6053.83,144.13881
2020-01-17,HUB,Other,1214.65,17.603623
2020-01-17,HUB,Hub Shared,6179.42,96.553438
2020-01-17,HUB,Domain Registration,1384.13,17.301625
2020-01-17,IMH,Other,12716.67,22.871709
2020-01-17,IMH,Business Class,33972.83,100.511331
2020-01-17,IMH,Reseller,7384.95,65.937054
2020-01-17,IMH,VPS,38476.24,159.652448
2020-01-17,IMH,Dedicated,24031.9,522.432609
2020-01-17,IMH,Domain Registration,8022.89,16.142636
2020-01-17,IMH,Your Web Layout,488.69,61.08625
2020-01-17,IMH,Managed Hosting,190,5.9375
2020-01-17,IMH,WordPress,4379.73,121.659167
2020-01-18,HUB,Other,784.37,23.768788
2020-01-18,HUB,Hub Shared,4700.61,106.832045
2020-01-18,HUB,Domain Registration,804.49,17.488913
2020-01-18,HUB,Your Web Layout,297,297
2020-01-18,IMH,Other,12714.32,28.830658
2020-01-18,IMH,Business Class,32973.64,123.496779
2020-01-18,IMH,Reseller,9453.8,98.477083
2020-01-18,IMH,VPS,22462.16,129.092874
2020-01-18,IMH,Dedicated,26168.2,594.731818
2020-01-18,IMH,Domain Registration,5699.38,15.572077
2020-01-18,IMH,Your Web Layout,2878.13,479.688333
2020-01-18,IMH,Managed Hosting,255,18.214286
2020-01-18,IMH,WordPress,4154.66,138.488667
2020-01-19,HUB,Other,712.55,17.81375
2020-01-19,HUB,Hub Shared,4451.27,117.138684
2020-01-19,HUB,Domain Registration,917.34,18.3468
2020-01-19,HUB,Your Web Layout,49.99,49.99
2020-01-19,IMH,Other,8935.06,22.281945
2020-01-19,IMH,Business Class,36301.56,121.817315
2020-01-19,IMH,Reseller,4876.62,71.715
2020-01-19,IMH,VPS,26098.38,186.417
2020-01-19,IMH,Dedicated,16917.14,457.22
2020-01-19,IMH,Domain Registration,5608.45,16.256377
2020-01-19,IMH,Your Web Layout,497.75,62.21875
2020-01-19,IMH,Managed Hosting,329,25.307692
2020-01-19,IMH,WordPress,3973.03,120.394848
2020-01-20,HUB,Other,1324.03,25.961373
2020-01-20,HUB,Hub Shared,5650.06,97.414828
2020-01-20,HUB,Domain Registration,1073.28,16.019104
2020-01-20,IMH,Other,10181.06,19.846121
2020-01-20,IMH,Business Class,38574.06,111.485723
2020-01-20,IMH,Reseller,6376.71,65.739278
2020-01-20,IMH,VPS,25960.2,141.859016
2020-01-20,IMH,Dedicated,22352.01,392.140526
2020-01-20,IMH,Domain Registration,8130.79,16.695667
2020-01-20,IMH,Your Web Layout,646.79,71.865556
2020-01-20,IMH,Managed Hosting,235,7.121212
2020-01-20,IMH,WordPress,4883.04,103.894468
2020-01-21,HUB,Other,875.94,17.5188
2020-01-21,HUB,Hub Shared,8120.55,114.373944
2020-01-21,HUB,Domain Registration,1040.3,16.254688
2020-01-21,IMH,Other,13546.84,24.408721
2020-01-21,IMH,Business Class,38847.24,110.361477
2020-01-21,IMH,Reseller,6373.45,77.725
2020-01-21,IMH,VPS,33982.65,189.847207
2020-01-21,IMH,Dedicated,36158.24,583.197419
2020-01-21,IMH,Domain Registration,7714.07,15.971159
2020-01-21,IMH,Your Web Layout,4407.9,440.79
2020-01-21,IMH,Managed Hosting,370,19.473684
2020-01-21,IMH,WordPress,8338.91,132.363651
2020-01-22,HUB,Other,1082.4,24.053333
2020-01-22,HUB,Hub Shared,5419.27,104.216731
2020-01-22,HUB,Domain Registration,985.38,15.893226
2020-01-22,IMH,Other,10926.14,18.903356
2020-01-22,IMH,Business Class,44427.73,111.90864
2020-01-22,IMH,Reseller,6609.45,51.636328
2020-01-22,IMH,VPS,28286,134.695238
2020-01-22,IMH,Dedicated,20263.49,431.138085
2020-01-22,IMH,Domain Registration,8292.71,15.385362
2020-01-22,IMH,Your Web Layout,2075.84,188.712727
2020-01-22,IMH,Managed Hosting,305,12.708333
2020-01-22,IMH,WordPress,7491.52,149.8304
2020-01-23,HUB,Other,504.78,12.943077
2020-01-23,HUB,Hub Shared,7162.57,132.640185
2020-01-23,HUB,Domain Registration,1072.32,16.497231
2020-01-23,IMH,Other,11948.07,21.923064
2020-01-23,IMH,Business Class,43721.35,122.812781
2020-01-23,IMH,Reseller,7811.34,73.691887
2020-01-23,IMH,VPS,29820.54,144.759903
2020-01-23,IMH,Dedicated,28447.15,517.220909
2020-01-23,IMH,Domain Registration,7696.12,17.732995
2020-01-23,IMH,Your Web Layout,1133.13,87.163846
2020-01-23,IMH,Managed Hosting,460,21.904762
2020-01-23,IMH,WordPress,6351.21,138.069783
2020-01-24,HUB,Other,996.61,22.146889
2020-01-24,HUB,Hub Shared,4212.25,102.737805
2020-01-24,HUB,Domain Registration,1265.2,17.819718
2020-01-24,HUB,Your Web Layout,218.94,72.98
2020-01-24,IMH,Other,12132.19,21.173106
2020-01-24,IMH,Business Class,39388.96,105.600429
2020-01-24,IMH,Reseller,7533.47,66.667876
2020-01-24,IMH,VPS,29982.59,144.147067
2020-01-24,IMH,Dedicated,23644.25,482.535714
2020-01-24,IMH,Domain Registration,7335.33,16.410134
2020-01-24,IMH,Your Web Layout,2063.77,187.615455
2020-01-24,IMH,Managed Hosting,369,14.76
2020-01-24,IMH,WordPress,4774.43,129.038649
2020-01-25,HUB,Other,775.04,20.395789
2020-01-25,HUB,Hub Shared,5654.94,115.406939
2020-01-25,HUB,Domain Registration,989.37,19.7874
2020-01-25,IMH,Other,9012.89,21.2068
2020-01-25,IMH,Business Class,32580.39,115.944448
2020-01-25,IMH,Reseller,4064.53,60.664627
2020-01-25,IMH,VPS,23766.25,166.197552
2020-01-25,IMH,Dedicated,18935.76,402.888511
2020-01-25,IMH,Domain Registration,6815.65,17.935921
2020-01-25,IMH,Your Web Layout,235.84,47.168
2020-01-25,IMH,Managed Hosting,40,3.076923
2020-01-25,IMH,WordPress,3899.71,129.990333
2020-01-26,HUB,Other,1007.62,24.576098
2020-01-26,HUB,Hub Shared,5580.71,124.015778
2020-01-26,HUB,Domain Registration,856.46,16.470385
2020-01-26,IMH,Other,10538.15,24.621846
2020-01-26,IMH,Business Class,32350.15,125.87607
2020-01-26,IMH,Reseller,6046.71,73.740366
2020-01-26,IMH,VPS,28064.58,179.901154
2020-01-26,IMH,Dedicated,32327.7,659.74898
2020-01-26,IMH,Domain Registration,6403.88,17.307784
2020-01-26,IMH,Your Web Layout,666.69,66.669
2020-01-26,IMH,Managed Hosting,490,40.833333
2020-01-26,IMH,WordPress,4719.36,174.791111
2020-01-27,HUB,Other,1171.44,15.83027
2020-01-27,HUB,Hub Shared,6549.82,102.340938
2020-01-27,HUB,Domain Registration,1545.98,17.769885
2020-01-27,HUB,Your Web Layout,69.95,69.95
2020-01-27,IMH,Other,12166.59,21.803925
2020-01-27,IMH,Business Class,42412.29,111.611289
2020-01-27,IMH,Reseller,5051.2,51.542857
2020-01-27,IMH,VPS,33008.64,190.801387
2020-01-27,IMH,Dedicated,17086.81,363.549149
2020-01-27,IMH,Domain Registration,8115.09,17.302964
2020-01-27,IMH,Your Web Layout,2390.4,132.8
2020-01-27,IMH,Managed Hosting,804,30.923077
2020-01-27,IMH,WordPress,4532.75,116.224359
2020-01-28,HUB,Other,693.09,15.067174
2020-01-28,HUB,Hub Shared,4387.98,109.6995
2020-01-28,HUB,Domain Registration,1114.25,17.410156
2020-01-28,HUB,Your Web Layout,0,0
2020-01-28,IMH,Other,11375.9,20.834982
2020-01-28,IMH,Business Class,42578.99,118.274972
2020-01-28,IMH,Reseller,8846.42,74.969661
2020-01-28,IMH,VPS,26147.1,152.907018
2020-01-28,IMH,Dedicated,18480.34,369.6068
2020-01-28,IMH,Domain Registration,7197.41,16.246975
2020-01-28,IMH,Your Web Layout,468.78,58.5975
2020-01-28,IMH,Managed Hosting,85,4.722222
2020-01-28,IMH,WordPress,7379.27,147.5854
2020-01-29,HUB,Other,704.06,14.0812
2020-01-29,HUB,Hub Shared,6559.26,107.528852
2020-01-29,HUB,Domain Registration,1011.36,18.06
2020-01-29,IMH,Other,11691.44,19.816
2020-01-29,IMH,Business Class,41785.06,110.542487
2020-01-29,IMH,Reseller,9029.69,153.045593
2020-01-29,IMH,VPS,25842.15,234.928636
2020-01-29,IMH,Dedicated,21443.39,670.105938
2020-01-29,IMH,Domain Registration,9192.1,16.240459
2020-01-29,IMH,Your Web Layout,1708.99,341.798
2020-01-29,IMH,Managed Hosting,139,6.318182
2020-01-29,IMH,WordPress,5687.35,132.263953
2020-01-30,HUB,Other,1694.46,22.5928
2020-01-30,HUB,Hub Shared,7759.32,115.810746
2020-01-30,HUB,Domain Registration,1282.15,16.437821
2020-01-30,IMH,Other,10507.72,20.482885
2020-01-30,IMH,Business Class,44494.01,119.607554
2020-01-30,IMH,Reseller,4619.7,104.993182
2020-01-30,IMH,VPS,35076.13,287.509262
2020-01-30,IMH,Dedicated,11437.77,457.5108
2020-01-30,IMH,Domain Registration,7933.9,16.494595
2020-01-30,IMH,Your Web Layout,495,123.75
2020-01-30,IMH,Managed Hosting,614,20.466667
2020-01-30,IMH,WordPress,6599.56,137.490833
2020-01-31,HUB,Other,871.72,20.272558
2020-01-31,HUB,Hub Shared,5329.26,108.760408
2020-01-31,HUB,Domain Registration,1065.33,16.389692
2020-01-31,IMH,Other,11357.89,26.850804
2020-01-31,IMH,Business Class,32864.17,114.509303
2020-01-31,IMH,Reseller,4975.29,171.561724
2020-01-31,IMH,VPS,19249.92,253.288421
2020-01-31,IMH,Dedicated,18282.42,870.591429
2020-01-31,IMH,Domain Registration,6119.09,15.689974
2020-01-31,IMH,Your Web Layout,3497.99,874.4975
2020-01-31,IMH,Managed Hosting,225,11.842105
2020-01-31,IMH,WordPress,5763.24,147.775385
2020-02-01,HUB,Other,637.62,15.9405
2020-02-01,HUB,Hub Shared,5263.44,101.22
2020-02-01,HUB,Domain Registration,1018.32,18.184286
2020-02-01,HUB,Your Web Layout,169.85,56.616667
2020-02-01,IMH,Other,14791.53,17.929127
2020-02-01,IMH,Business Class,34449.83,112.21443
2020-02-01,IMH,Reseller,9625.06,67.782113
2020-02-01,IMH,VPS,33690.47,130.583217
2020-02-01,IMH,Dedicated,26442.14,330.52675
2020-02-01,IMH,Domain Registration,7029.52,17.314089
2020-02-01,IMH,Your Web Layout,1049.39,61.728824
2020-02-01,IMH,Managed Hosting,410,24.117647
2020-02-01,IMH,WordPress,4803.56,137.244571
2020-02-02,HUB,Other,823.59,20.087561
2020-02-02,HUB,Hub Shared,3959.04,89.978182
2020-02-02,HUB,Domain Registration,900.39,15.260847
2020-02-02,HUB,Your Web Layout,249.89,83.296667
2020-02-02,IMH,Other,13434.05,18.788881
2020-02-02,IMH,Business Class,34794.18,120.813125
2020-02-02,IMH,Reseller,7529.88,59.760952
2020-02-02,IMH,VPS,25730.41,123.11201
2020-02-02,IMH,Dedicated,21087.53,277.4675
2020-02-02,IMH,Domain Registration,6259.96,16.693227
2020-02-02,IMH,Your Web Layout,1309.17,59.507727
2020-02-02,IMH,Managed Hosting,420,30
2020-02-02,IMH,WordPress,3864.33,148.628077
2020-02-03,HUB,Other,921.97,17.730192
2020-02-03,HUB,Hub Shared,5681.08,91.630323
2020-02-03,HUB,Domain Registration,1140.24,19.004
2020-02-03,HUB,Your Web Layout,128,128
2020-02-03,IMH,Other,16366.21,19.934482
2020-02-03,IMH,Business Class,47890.89,117.668034
2020-02-03,IMH,Reseller,4672.24,42.864587
2020-02-03,IMH,VPS,32860.03,148.018153
2020-02-03,IMH,Dedicated,20735.59,345.593167
2020-02-03,IMH,Domain Registration,9057.24,17.899684
2020-02-03,IMH,Your Web Layout,1124.24,124.915556
2020-02-03,IMH,Managed Hosting,135,6.136364
2020-02-03,IMH,WordPress,3813.88,119.18375
2020-02-04,HUB,Other,855.76,13.802581
2020-02-04,HUB,Hub Shared,6274.68,101.204516
2020-02-04,HUB,Domain Registration,1235.22,18.436119
